Radio,MCC,MNC,TAC,CID,Lon,Lat,Range
LTE,272,3,40111,11398215,-6.7612,53.1433,1000
LTE,272,3,40111,11147337,-6.7538,53.1495,1000
LTE,272,3,40111,11147336,-6.7452,53.1612,9865
LTE,272,3,40111,11431958,-6.7347,53.1848,7276
LTE,272,3,40111,11431937,-6.7175,53.2052,1000
LTE,272,3,40111,11377154,-6.708,53.2118,1000
LTE,272,3,40111,11377153,-6.6941,53.2281,1000
LTE,272,3,40111,11406595,-6.6857,53.2337,1000
LTE,272,3,40111,11406615,-6.677,53.237,1000
LTE,272,3,40111,11415575,-6.6545,53.2411,1000
LTE,272,3,40111,10704661,-6.6254,53.2368,1000
LTE,272,3,40111,10704641,-6.6164,53.2402,1000
LTE,272,3,40111,10703619,-6.6139,53.2412,1000
LTE,272,3,40111,10703689,-6.6155,53.2405,1000
LTE,272,3,40111,10703639,-6.6064,53.2441,1000
LTE,272,3,40111,10698005,-6.5833,53.2516,1000
LTE,272,3,40111,10705992,-6.5504,53.2589,1531
LTE,272,3,40072,10572566,-6.4238,53.2989,1000
LTE,272,3,40072,11093527,-6.4012,53.3104,1000
LTE,272,3,40072,10562829,-6.3741,53.3205,3395
LTE,272,3,40072,11094806,-6.3728,53.3166,1000
LTE,272,3,40072,10746134,-6.3636,53.3219,2883
LTE,272,3,40072,10562837,-6.3598,53.3211,1000
LTE,272,3,40072,10562827,-6.3612,53.3206,1000
LTE,272,3,40072,10746124,-6.3543,53.323,1000
LTE,272,3,40072,10558743,-6.3511,53.3242,1000
LTE,272,3,40072,10558741,-6.3457,53.3261,1000
LTE,272,3,40072,10581271,-6.3378,53.3282,1000
LTE,272,3,40072,10581269,-6.331,53.3314,1000
LTE,272,3,40071,11183127,-6.3232,53.3348,1000
LTE,272,3,40071,11183125,-6.3197,53.3353,1000
LTE,272,3,40072,10581270,-6.3186,53.3354,1000
LTE,272,3,40071,11183115,-6.3165,53.3356,1000
LTE,272,3,40071,11093772,-6.3147,53.3358,1000
LTE,272,3,40071,11094541,-6.3111,53.3362,1000
LTE,272,3,40071,11094549,-6.306,53.3369,1000
LTE,272,3,40052,10502657,-6.3032,53.3373,1000
LTE,272,3,40071,10520331,-6.3005,53.3376,1000
LTE,272,3,40052,11239691,-6.2983,53.3379,1000
LTE,272,3,40071,10520332,-6.2951,53.3383,1000
LTE,272,3,40052,11080205,-6.2934,53.3385,1000
LTE,272,3,40052,11080215,-6.292,53.3413,1000
LTE,272,3,40071,10716695,-6.293,53.3417,1000
LTE,272,3,40071,10499607,-6.2922,53.343,1000
LTE,272,3,40052,10953749,-6.2733,53.3493,1000
LTE,272,1,53101,87185420,-6.0769,53.1276,1000
LTE,272,1,53101,87170110,-6.0768,53.1254,1000
LTE,272,5,41201,959826,-6.0776,53.1238,1000
LTE,272,5,41201,959752,-6.0772,53.125,1000
LTE,272,1,53101,87208459,-6.0777,53.1252,1000
LTE,272,1,53101,87170060,-6.0776,53.1232,1000
LTE,272,3,4006,10652487,-6.1629,53.4446,1000
LTE,272,3,4006,10669895,-6.1621,53.4456,1000
LTE,272,3,4006,10669825,-6.1613,53.4459,1000
LTE,272,3,4006,10665729,-6.1594,53.4471,1000
LTE,272,3,4006,10665749,-6.1672,53.4505,1000
LTE,272,3,4006,10665751,-6.1705,53.4516,1000
LTE,272,5,41201,1004881,-6.0777,53.127,1000
LTE,272,1,53101,87208519,-6.0776,53.1255,1000
LTE,272,1,53101,87170120,-6.0777,53.1234,1000
LTE,272,5,41201,959745,-6.0775,53.1225,1000
LTE,272,5,41201,906503,-6.077,53.1257,1000
LTE,272,5,41201,855810,-6.0737,53.1265,1000
LTE,272,5,41201,906497,-6.0756,53.1281,1000
LTE,272,1,53101,87170109,-6.0764,53.1279,1000
LTE,272,5,41201,906527,-6.0764,53.1278,1000
LTE,272,5,41201,1004807,-6.0778,53.1259,1000
LTE,272,5,41201,959775,-6.0776,53.1225,1000
LTE,272,1,53101,87203331,-6.0776,53.1226,1000
LTE,272,3,40122,10855169,-8.424,52.1465,1000
LTE,272,3,40122,10855239,-8.4109,52.1459,1000
LTE,272,3,40121,11101769,-8.3764,52.1433,2458
LTE,272,3,40121,10889473,-8.3983,52.1451,1000
LTE,272,3,40121,11016521,-8.3108,52.1415,3406
LTE,272,3,40121,10789961,-8.3141,52.1421,1000
LTE,272,3,40121,10789911,-8.3092,52.1417,1000
LTE,272,3,40121,11101717,-8.2968,52.1383,1000
LTE,272,3,40121,10882837,-8.2758,52.14,1000
LTE,272,3,40121,10882838,-8.2726,52.1387,1000
LTE,272,3,40121,10916168,-8.2059,52.132,1000
LTE,272,3,40121,10728777,-8.1805,52.1072,3745
LTE,272,3,40121,10728707,-8.1687,52.0877,5200
LTE,272,3,40121,11101698,-8.2258,52.0683,7496
LTE,272,3,40121,10931784,-8.2053,52.0718,1000
LTE,272,3,40121,10931714,-8.2284,52.0701,2144
LTE,272,3,40121,11016214,-8.2569,52.0678,1651
LTE,272,3,40121,11101768,-8.2688,52.0675,1000
LTE,272,3,40121,11016264,-8.275,52.0682,1000
LTE,272,3,40121,10931715,-8.2836,52.0627,1000
LTE,272,3,40121,11016265,-8.2923,52.0598,1000
LTE,272,3,40121,11016775,-8.3153,52.0479,1000
LTE,272,3,40121,10789123,-8.3399,52.009,1000
LTE,272,3,40121,10789122,-8.3568,51.9927,1989
LTE,272,3,40122,10948353,-8.3826,51.9664,1000
LTE,272,3,40122,11115777,-8.3861,51.9606,1000
LTE,272,3,40122,11017031,-8.3894,51.9492,1083
LTE,272,3,40122,11017032,-8.3793,51.9311,1267
LTE,272,3,40122,11116615,-8.3817,51.9151,1000
LTE,272,3,40121,11017474,-8.3822,51.9093,1000
LTE,272,3,40122,11122945,-8.3842,51.9079,1000
LTE,272,3,40122,11117383,-8.3901,51.9023,1000
LTE,272,3,40122,11117314,-8.3912,51.8907,1000
LTE,272,3,40122,10946819,-8.4254,51.8803,1000
LTE,272,3,40122,10944001,-8.4293,51.88,1000
LTE,272,3,40122,10896664,-8.462,51.9022,1000
LTE,272,3,40122,10808853,-8.4424,51.9029,1000
LTE,272,3,40122,10808856,-8.4366,51.9026,1000
LTE,272,3,40121,11123969,-8.3967,51.9067,1000
LTE,272,3,40121,11126539,-8.3842,51.9081,1000
LTE,272,3,40122,11123015,-8.3811,51.9109,1000
LTE,272,3,40122,11116565,-8.3839,51.9201,1000
LTE,272,3,40122,11016982,-8.3809,51.9247,1000
LTE,272,3,40122,11115336,-8.3753,51.9323,1000
LTE,272,3,40122,11016981,-8.3919,51.9458,1000
LTE,272,5,40302,1400085,-6.2446,53.4309,1000
LTE,272,5,40302,1400071,-6.2444,53.4312,1000
LTE,272,5,40300,923400,-6.2439,53.4314,1000
LTE,272,5,40300,923414,-6.2458,53.4296,1000
LTE,272,5,40300,1445640,-6.2444,53.4267,1000
LTE,272,5,40300,1445639,-6.2435,53.4244,1000
LTE,272,5,40300,1518854,-6.2447,53.4228,1000
LTE,272,5,40305,1295622,-6.2436,53.4235,1000
LTE,272,5,40300,1544450,-6.2423,53.4242,1000
LTE,272,5,40300,1544449,-6.2423,53.4242,1000
LTE,272,5,40300,1445638,-6.2377,53.4254,1000
LTE,272,5,40300,1544478,-6.2423,53.4242,1000
LTE,272,5,40300,1544468,-6.2405,53.4258,1000
LTE,272,5,40300,923412,-6.2396,53.4267,1000
LTE,272,5,40300,1445652,-6.2389,53.4275,1000
LTE,272,5,40300,923413,-6.2424,53.4281,1000
LTE,272,5,40305,1594644,-6.2369,53.399,1000
LTE,272,5,40305,1594630,-6.2398,53.3955,1000
LTE,272,5,40101,1550592,-6.2363,53.3787,2359
LTE,272,5,40101,883976,-6.2305,53.3575,1000
LTE,272,5,40101,883974,-6.224,53.3549,1000
LTE,272,5,40101,1010950,-6.2234,53.3534,1000
LTE,272,5,40101,1010951,-6.2255,53.3513,1000
LTE,272,5,40105,787462,-6.2272,53.3481,1000
LTE,272,5,40101,777992,-6.2273,53.3472,1000
LTE,272,5,40105,787464,-6.2284,53.347,1000
LTE,272,5,40101,1385223,-6.2318,53.347,1000
LTE,272,5,40105,824838,-6.2358,53.3473,1000
LTE,272,5,40105,822790,-6.2407,53.3476,1000
LTE,272,5,40101,1010696,-6.2445,53.348,1000
LTE,272,5,40104,1543430,-6.2488,53.348,1000
LTE,272,5,40104,1543432,-6.252,53.3477,1000
LTE,272,5,40104,988166,-6.2547,53.3473,1000
LTE,272,5,40101,892679,-6.2572,53.3475,1000
LTE,272,5,40104,1269506,-6.2638,53.3457,1000
LTE,272,5,40104,1545472,-6.2628,53.3459,1000
LTE,272,5,40100,843118,-6.2665,53.3458,1000
LTE,272,5,40100,843119,-6.2675,53.346,1000
LTE,272,5,40100,1519727,-6.2733,53.3452,1000
LTE,272,5,40100,1519728,-6.285,53.3465,1000
LTE,272,5,40102,901896,-6.2917,53.3465,1000
LTE,272,5,40100,294152,-6.2947,53.3459,1000
LTE,272,5,40100,910848,-6.3089,53.3434,1000
LTE,272,5,40100,1527040,-6.3118,53.345,1000
LTE,272,5,40100,1527042,-6.3193,53.343,1000
LTE,272,5,40501,783368,-6.3592,53.3523,1000
LTE,272,5,40501,1405717,-6.3682,53.3541,1000
LTE,272,5,40501,1536788,-6.3865,53.3603,1000
LTE,272,5,41002,975125,-6.3974,53.3558,1000
LTE,272,5,41002,963861,-6.4092,53.3584,1000
LTE,272,5,41002,1309972,-6.4335,53.3534,1000
LTE,272,5,41001,786710,-6.5295,53.3594,1000
LTE,272,5,41000,1577222,-6.5506,53.3626,1632
LTE,272,5,41000,1577592,-6.5758,53.3662,1000
LTE,272,5,41000,1577248,-6.5925,53.3678,1107
LTE,272,5,41000,950046,-6.6063,53.3703,1025
LTE,272,5,41000,950048,-6.6358,53.3771,1776
LTE,272,5,41401,1349407,-6.6665,53.386,1000
LTE,272,5,41401,1349408,-6.6758,53.3922,1000
LTE,272,5,41401,1349384,-6.6726,53.3904,1135
LTE,272,5,41401,1349382,-6.6842,53.3984,871
LTE,272,5,41401,1526534,-6.7222,53.4092,1876
LTE,272,5,41401,1526536,-6.7659,53.4105,1444
LTE,272,5,41901,1578758,-7.4926,53.3597,2688
LTE,272,5,41901,1371398,-7.529,53.3691,4619
LTE,272,5,41901,1371392,-7.5669,53.38,1000
LTE,272,5,41901,1371393,-7.5979,53.3872,1658
LTE,272,5,41901,1371399,-7.6009,53.3878,2500
LTE,272,5,41901,1346310,-7.6567,53.3907,1684
LTE,272,5,41900,797442,-8.0022,53.4144,1000
LTE,272,5,41900,797448,-8.0152,53.4112,1000
LTE,272,5,41900,440072,-8.2236,53.3131,3282
LTE,272,5,41900,823046,-8.1986,53.3154,1376
LTE,272,5,41900,823047,-8.2339,53.3162,1476
LTE,272,5,42203,456712,-8.3388,53.3012,1566
LTE,272,5,42203,456192,-8.3912,53.2872,1733
LTE,272,5,42203,456194,-8.4402,53.2826,1782
LTE,272,5,42203,388608,-8.4832,53.2845,1721
LTE,272,5,42202,877318,-8.5833,53.2686,1000
LTE,272,5,42203,1360136,-8.7265,53.2779,1000
LTE,272,5,42203,413185,-8.7499,53.2835,1447
LTE,272,5,42203,413186,-8.7838,53.2936,2395
LTE,272,5,42201,1272576,-8.9012,53.297,1000
LTE,272,5,42201,1233695,-8.9762,53.2831,1000
LTE,272,5,42201,102913,-8.9808,53.2764,1000
LTE,272,5,42201,102914,-8.9969,53.275,1000
LTE,272,5,42201,1453313,-9.0123,53.2775,1000
LTE,272,5,42201,1453314,-9.0211,53.2789,1000
LTE,272,5,42201,786433,-9.0231,53.2794,1000
LTE,272,5,42201,786434,-9.0262,53.2801,1000
LTE,272,5,42201,1263361,-9.0305,53.281,1000
LTE,272,5,42201,1263360,-9.0344,53.2814,1000
LTE,272,5,42201,1263362,-9.0364,53.28,1000
LTE,272,5,42201,1587457,-9.0396,53.2778,1000
LTE,272,5,42201,1587458,-9.0437,53.2762,1000
LTE,272,5,42201,1572096,-9.0444,53.2754,1000
LTE,272,5,42201,1572126,-9.0456,53.2752,1000
LTE,272,5,42201,1572116,-9.0459,53.2764,1000
LTE,272,5,42201,1178388,-9.0461,53.2757,1000
LTE,272,5,42201,1178389,-9.0456,53.275,1000
LTE,272,5,42201,1587464,-9.0468,53.2771,1000
LTE,272,5,42201,1587478,-9.0468,53.2771,1000
LTE,272,5,42201,1572102,-9.0468,53.2771,1000
LTE,272,1,52002,41279489,-9.0414,53.2807,1000
LTE,272,5,42201,990485,-9.0608,53.2826,1000
LTE,272,5,42201,1572118,-9.0536,53.2802,1000
LTE,272,5,42201,1189654,-9.0561,53.2819,1000
LTE,272,5,42201,1572098,-9.0488,53.2774,1000
LTE,272,5,42201,1587477,-9.038,53.2789,1000
LTE,272,5,42201,1263382,-9.0354,53.2807,1000
LTE,272,5,42201,1263380,-9.0322,53.2828,1000
LTE,272,5,42201,1153301,-9.0264,53.2847,1000
LTE,272,5,42201,964374,-9.0206,53.2872,1000
LTE,272,5,42201,964373,-9.0167,53.2886,1000
LTE,272,5,42201,1156374,-9.0162,53.2887,1000
LTE,272,5,42201,1393432,-8.9984,53.2919,1000
LTE,272,5,42201,1340180,-8.9983,53.2917,1000
LTE,272,5,42201,1233686,-8.9953,53.292,1000
LTE,272,5,42201,1233685,-8.9844,53.29,1000
LTE,272,5,42201,102912,-8.9762,53.2867,1000
LTE,272,5,42201,138753,-8.9593,53.2923,1000
LTE,272,5,42203,1341703,-8.7962,53.2968,1000
LTE,272,5,42202,1581320,-8.7922,53.2964,1000
LTE,272,5,42203,1360130,-8.7247,53.2774,1000
LTE,272,5,42203,439559,-8.6085,53.2657,1585
LTE,272,5,42203,1360129,-8.5934,53.2665,1000
LTE,272,5,42203,456706,-8.3437,53.2994,1751
LTE,272,5,41900,823061,-8.2591,53.312,1000
LTE,272,5,41900,1168672,-8.0503,53.3875,1096
LTE,272,5,41900,1168673,-8.0456,53.4,1000
LTE,272,5,41900,797471,-7.98,53.421,1000
LTE,272,5,41900,1187104,-7.8874,53.4139,1000
LTE,272,5,41901,1172767,-7.7311,53.3866,1000
LTE,272,5,41901,1346336,-7.686,53.3874,2138
LTE,272,5,41901,1346334,-7.6303,53.3935,1000
LTE,272,5,41401,436480,-7.3345,53.3954,1000
LTE,272,5,41401,827912,-7.3035,53.4,1000
LTE,272,5,41401,827649,-7.2187,53.4341,2128
LTE,272,5,41402,1276167,-7.1404,53.4494,1000
LTE,272,5,41401,1349383,-6.6558,53.3821,1000
LTE,272,5,41000,950024,-6.6347,53.377,1104
LTE,272,5,41000,1577246,-6.5682,53.3655,1000
LTE,272,5,41001,839688,-6.4966,53.358,1214
LTE,272,5,41001,839687,-6.475,53.3585,1000
LTE,272,5,41002,1309958,-6.4334,53.3536,1000
LTE,272,5,41002,963848,-6.4146,53.3589,1000
LTE,272,5,41002,963847,-6.4075,53.3581,1000
LTE,272,5,41002,975110,-6.402,53.3567,1000
LTE,272,5,41002,975111,-6.3962,53.3558,1000
LTE,272,5,40501,1536774,-6.3893,53.3564,1000
LTE,272,5,40501,1405702,-6.3815,53.3568,1000
LTE,272,5,40502,1010438,-6.3529,53.35,1000
LTE,272,5,40100,1527048,-6.3178,53.343,1000
LTE,272,5,40100,1527046,-6.3126,53.3433,1000
LTE,272,5,40100,910854,-6.3081,53.3438,1000
LTE,272,5,40100,855304,-6.3021,53.345,1000
LTE,272,5,40100,855302,-6.2976,53.3457,1000
LTE,272,5,40102,901894,-6.288,53.3471,1000
LTE,272,5,40100,1519381,-6.2709,53.3458,1000
LTE,272,5,40104,1269512,-6.2613,53.347,1000
LTE,272,5,40101,892680,-6.2587,53.3475,1000
LTE,272,5,40101,1385224,-6.2297,53.3467,1000
LTE,272,5,40105,787458,-6.2275,53.3473,1000
LTE,272,5,40101,777986,-6.2266,53.3495,1000
LTE,272,5,40101,1015297,-6.2281,53.3565,1000
LTE,272,5,40101,1015296,-6.2282,53.356,1000
LTE,272,5,40305,1295617,-6.2307,53.4058,820
LTE,272,5,40300,820743,-6.2333,53.4269,1000
LTE,272,3,40114,11046157,-6.8898,55.1179,1000
LTE,272,3,40114,11046167,-6.8969,55.1194,1437
LTE,272,1,53202,36003329,-6.8898,55.1204,1000
LTE,272,3,40114,11046156,-6.8908,55.1211,1000
LTE,272,3,40114,11046166,-6.8939,55.1231,1000
LTE,272,1,53202,36046859,-6.9191,55.1184,1000
LTE,272,3,40114,11053641,-6.9168,55.1177,1000
LTE,272,5,41700,1516369,-6.9199,55.1204,1000
LTE,272,5,41700,400136,-6.9204,55.1212,1000
LTE,272,5,41700,365063,-6.9212,55.1205,1000
LTE,272,5,41700,400150,-6.9207,55.1217,1000
LTE,272,5,41703,1131118,-6.9206,55.1215,1000
LTE,272,5,41703,908881,-6.9205,55.1214,1000
LTE,272,2,41700,1306886,-6.9219,55.1195,1000
LTE,272,1,53202,36157697,-6.9218,55.1193,1000
LTE,272,1,53202,36003330,-6.8186,55.1649,1000
LTE,272,3,40114,11046216,-6.8312,55.1645,1151
LTE,272,3,40114,11046146,-6.8203,55.1659,1000
LTE,272,3,40062,10658120,-5.9893,54.3103,1000
LTE,272,3,40114,11142146,-7.7015,54.9581,1000
LTE,272,3,40114,11211265,-7.6908,54.9663,1000
LTE,272,3,40114,11200841,-7.6917,54.975,1000
LTE,272,3,40114,11055945,-7.6896,54.9876,1000
LTE,272,3,40114,11045448,-7.6998,54.996,1000
LTE,272,3,40114,11054850,-7.9131,54.9667,13960
LTE,272,3,40114,11068419,-7.7006,54.9976,1000
LTE,272,3,40114,11068489,-7.6975,54.9986,1000
LTE,272,3,40114,11045378,-7.7008,54.9971,1000
LTE,272,3,40114,11284295,-7.7006,54.997,1000
LTE,272,5,41703,891905,-7.7399,55.0048,14967
LTE,272,1,53202,36077570,-7.6884,54.9935,1000
LTE,272,5,41703,891985,-7.7287,55.0025,15721
LTE,272,5,41703,955650,-7.6896,54.9941,1000
LTE,272,1,53202,35900930,-7.6978,54.9961,1000
LTE,272,1,53202,35901000,-7.698,54.9965,1000
LTE,272,1,53202,36149249,-7.6999,54.9964,1000
LTE,272,5,41703,908807,-7.7532,55.0049,14140
LTE,272,5,41701,470535,-7.7716,55.0011,9143
LTE,272,5,41701,889095,-7.7007,54.9963,1000
LTE,272,5,41703,891912,-7.7883,55.0108,11811
LTE,272,1,53202,36077581,-7.8576,54.9765,10586
LTE,272,5,41703,891906,-7.6985,54.9979,1000
LTE,272,5,41703,891936,-7.698,54.9983,1000
LTE,272,1,53202,36077571,-7.698,54.9983,1000
LTE,272,5,41703,891984,-7.6729,55.018,2582
LTE,272,1,53202,36077569,-7.6965,54.9991,1000
LTE,272,5,41703,891904,-7.6729,55.018,2582
LTE,272,1,53202,36077579,-7.6965,54.9991,1000
LTE,272,1,53202,36077629,-7.6965,54.9991,1000
LTE,272,1,53202,36077630,-7.6094,54.9721,6319
LTE,272,1,53202,36149319,-7.6965,54.9991,1000
LTE,272,5,41704,1557767,-7.8322,55.0178,8903
LTE,272,1,53202,36077641,-7.6965,54.9991,1000
LTE,272,5,41704,972626,-7.8322,55.0178,8903
LTE,272,5,41700,889352,-7.807,55.0209,10414
LTE,272,1,53202,36077631,-7.6965,54.9991,1000
LTE,272,1,53202,36090380,-7.6965,54.9991,1000
LTE,272,5,41704,1496840,-7.6965,54.9991,1000
LTE,272,5,41700,889346,-7.6965,54.9991,1000
LTE,272,1,53202,36090440,-7.6965,54.9991,1000
LTE,272,1,53202,36077639,-7.6729,55.018,2582
LTE,272,5,41700,889426,-7.8322,55.0178,8903
LTE,272,5,41704,1496913,-7.6529,55.0349,4856
LTE,272,5,41704,1496839,-7.6729,55.018,2582
LTE,272,5,41704,1496833,-7.6616,55.0274,3852
LTE,272,5,41704,1496863,-7.6965,54.9991,1000
LTE,272,5,41704,1496912,-7.6965,54.9991,1000
LTE,272,5,41704,1496832,-7.6965,54.9991,1000
LTE,272,1,53202,36090441,-7.6965,54.9991,1000
LTE,272,1,53202,36090381,-7.6965,54.9991,1000
LTE,272,5,41704,1496838,-7.6965,54.9991,1000
LTE,272,5,41704,342791,-7.6965,54.9991,1000
LTE,272,5,41704,342792,-7.6965,54.9991,1000
LTE,272,5,41704,342790,-7.6965,54.9991,1000
LTE,272,1,53202,36156929,-7.6965,54.9991,1000
LTE,272,1,53202,36156931,-7.6965,54.9991,1000
LTE,272,1,53202,36156930,-7.6965,54.9991,1000
LTE,272,5,41704,154632,-7.6965,54.9991,1000
LTE,272,1,53202,35944520,-7.6965,54.9991,1000
LTE,272,5,41704,154630,-7.6965,54.9991,1000
LTE,272,5,41704,154625,-7.6965,54.9991,1000
LTE,272,5,41704,154626,-7.6965,54.9991,1000
LTE,272,5,41700,812802,-7.6965,54.9991,1000
LTE,272,1,53202,35944450,-7.6965,54.9991,1000
LTE,272,3,40114,11067149,-7.6965,54.9991,1000
LTE,272,3,40114,11067159,-7.6965,54.9991,1000
LTE,272,3,40114,11067157,-7.6965,54.9991,1000
LTE,272,3,40114,11067158,-7.6965,54.9991,1000
LTE,272,5,41704,972545,-7.6965,54.9991,1000
LTE,272,5,41700,889376,-7.6965,54.9991,1000
LTE,272,2,41700,889345,-7.6965,54.9991,1000
LTE,272,5,41700,889344,-7.6965,54.9991,1000
LTE,272,5,53202,35998281,-7.6965,54.9991,1000
LTE,272,5,41700,1398529,-7.807,55.0209,10414
LTE,272,5,41700,858888,-7.6494,55.0369,1000
LTE,272,5,41703,787968,-7.7817,55.024,8556
LTE,272,5,41703,348928,-7.6494,55.0369,1000
LTE,272,5,41703,348929,-7.7817,55.024,8556
LTE,272,1,53202,36110919,-7.6494,55.0369,1000
LTE,272,5,41703,333824,-7.6494,55.0369,1000
LTE,272,1,53202,36110849,-7.6494,55.0369,1000
LTE,272,5,41703,898817,-7.8438,55.0281,12431
LTE,272,5,41703,1250567,-7.7817,55.024,8556
LTE,272,5,41703,1250641,-7.8438,55.0281,12431
LTE,272,1,53202,36190280,-7.6494,55.0369,1000
LTE,272,5,41703,1250581,-7.6494,55.0369,1000
LTE,272,5,41703,1250561,-7.8438,55.0281,12431
LTE,272,5,41703,908831,-7.6494,55.0369,1000
LTE,272,5,41703,788048,-7.7817,55.024,8556
LTE,272,2,41703,205056,-7.6494,55.0369,1000
LTE,272,42,100,262164,-7.5501,55.0218,9658
LTE,272,42,100,262154,-7.6347,55.0402,8387
LTE,272,42,100,206870,-7.6086,54.9822,3810
LTE,272,42,100,2595,-7.7072,54.956,1000
LTE,272,42,100,121625,-7.706,54.9468,1000
LTE,272,42,100,121635,-7.7149,54.9494,1000
LTE,272,42,100,121615,-7.6974,54.9439,1000
LTE,272,42,100,121614,-7.6641,54.9461,2051
LTE,272,42,100,121624,-7.6762,54.9454,1682
LTE,272,42,100,206869,-7.527,54.9953,1000
LTE,272,42,100,2574,-7.4777,55.0198,1000
LTE,272,42,100,206859,-7.3766,55.0398,1000
LTE,272,42,100,206860,-7.3301,55.0113,3497
LTE,272,3,40114,11196161,-7.3897,54.7979,1000
LTE,272,3,40114,11283714,-7.3897,54.7979,1000
LTE,272,5,41903,1488647,-8.1184,53.5856,827
LTE,272,5,41903,1488641,-8.1225,53.5904,1421
LTE,272,5,41900,796416,-8.117,53.5837,3847
LTE,272,5,41900,796422,-8.1209,53.5891,3451
LTE,272,5,41900,868096,-8.1237,53.5727,1342
LTE,272,5,41900,796424,-8.1731,53.5778,1000
LTE,272,5,41900,796418,-8.1732,53.5783,1111
LTE,272,5,41900,796423,-8.1516,53.556,2261
LTE,272,5,41900,796417,-8.1503,53.5663,1439
LTE,272,2,41900,868096,-8.1226,53.5731,1257
LTE,272,5,41900,868102,-8.1106,53.578,2400
LTE,272,5,41903,1573639,-8.1361,53.6054,2790
LTE,272,2,41900,796422,-8.1014,53.5786,1773
LTE,272,5,41900,796437,-8.1306,53.5599,3404
LTE,272,2,41900,796437,-8.0854,53.5723,1000
LTE,272,5,41903,1307393,-8.1849,53.6321,1000
LTE,272,5,41903,1307399,-8.1659,53.6193,3320
LTE,272,5,41903,1307413,-8.1704,53.6234,3863
LTE,272,5,41903,805141,-8.1687,53.624,1679
LTE,272,5,41903,805140,-8.1907,53.6314,1000
LTE,272,5,41903,805120,-8.1908,53.6316,1000
LTE,272,5,41903,805126,-8.1883,53.6322,1000
LTE,272,5,41903,1206528,-8.1819,53.6296,1000
LTE,272,5,41903,1206529,-8.1752,53.6254,1000
LTE,272,5,41903,1488648,-8.1386,53.6117,1525
LTE,272,5,41903,1488642,-8.1336,53.6091,1382
LTE,272,5,41903,1488640,-8.1279,53.6026,1000
LTE,272,5,41900,1229590,-8.1584,53.5416,1000
LTE,272,5,41903,771079,-8.1663,53.5382,1000
LTE,272,5,41903,771073,-8.1694,53.5411,1000
LTE,272,5,41900,1651206,-8.1664,53.5383,1000
LTE,272,5,41903,771093,-8.1638,53.5362,1000
LTE,272,5,41900,1229576,-8.1573,53.5431,1000
LTE,272,5,41903,1483015,-8.1281,53.5693,1000
LTE,272,5,41900,868116,-8.1272,53.5679,1000
LTE,272,5,41903,805122,-8.1745,53.581,1000
LTE,272,5,41903,1580295,-8.1716,53.5898,1000
LTE,272,5,41900,796438,-8.1696,53.5901,1000
LTE,272,5,41903,805127,-8.1577,53.607,2588
LTE,272,5,41903,1573633,-8.1246,53.5884,1842
LTE,272,5,41903,1197825,-8.1076,53.5903,1000
LTE,272,5,41900,1229574,-8.0891,53.5733,1000
LTE,272,2,41900,796416,-8.1443,53.6109,3348
LTE,272,2,41903,1483029,-8.1202,53.5844,1000
LTE,272,5,41903,1580294,-8.1448,53.5996,1000
LTE,272,5,41903,1206549,-8.1759,53.6256,1000
LTE,272,2,41903,805127,-8.1432,53.6004,1000
LTE,272,5,41903,1483009,-8.1202,53.5844,1000
LTE,272,1,53102,92627981,-6.2506,53.4301,1000
LTE,272,1,53102,38425093,-6.2505,53.4305,1000
LTE,272,1,53102,92627971,-6.2446,53.4296,1000
LTE,272,1,53102,38407170,-6.2504,53.4306,1000
LTE,272,3,4006,10521927,-6.2472,53.4307,1000
LTE,272,3,4006,10651209,-6.2468,53.4305,1000
LTE,272,3,4006,10651139,-6.2444,53.429,1000
LTE,272,1,53102,38425092,-6.2444,53.429,1000
LTE,272,1,53102,92627980,-6.2444,53.429,1000
LTE,272,1,53102,92627970,-6.244,53.4284,1000
LTE,272,1,53102,92627969,-6.2363,53.4288,1000
LTE,272,1,53102,39787011,-6.2318,53.4276,500
LTE,272,1,53102,38425090,-6.2383,53.4267,500
LTE,272,1,53102,39787010,-6.2299,53.4227,500
LTE,272,1,53102,39692289,-6.2392,53.4181,1000
LTE,272,1,53102,39692291,-6.253,53.4184,1000
LTE,272,1,53102,39529217,-6.2643,53.4173,1000
LTE,272,3,4006,10530071,-6.2653,53.4143,1000
LTE,272,1,53102,39529218,-6.2626,53.4116,1000
LTE,272,3,4006,10542613,-6.2662,53.4096,1000
LTE,272,1,53102,38693891,-6.2723,53.4088,991
LTE,272,3,4006,10542603,-6.2657,53.4098,1000
LTE,272,1,53102,38691329,-6.292,53.4077,898
LTE,272,3,40071,11153686,-6.2951,53.4076,1000
LTE,272,1,53102,38691331,-6.3038,53.4062,1000
LTE,272,3,40071,10522135,-6.319,53.4016,587
LTE,272,1,53102,39894530,-6.32,53.4012,765
LTE,272,3,40071,10522390,-6.3306,53.3972,813
LTE,272,1,53102,38652929,-6.3279,53.3983,1000
LTE,272,1,53102,38652930,-6.338,53.3946,1000
LTE,272,3,40071,10522391,-6.3388,53.3942,886
LTE,272,3,40071,10522441,-6.3499,53.3901,1000
LTE,272,3,40071,10518343,-6.3597,53.3853,1000
LTE,272,1,53102,39897857,-6.3604,53.3852,927
LTE,272,1,53102,39897859,-6.3683,53.3776,762
LTE,272,1,53102,38891009,-6.375,53.3721,1000
